,concept,overall_mean,overall_sd,overall_scores,last_quarter_mean,last_quarter_sd,last_quarter_scores
82,hg70,0.6402597402597402,0.11801043660304954,"[0.8142857142857143, 0.5428571428571428, 0.5285714285714286, 0.5857142857142857, 0.5857142857142857, 0.5857142857142857, 0.5857142857142857, 0.6142857142857143, 0.6285714285714286, 0.6285714285714286, 0.9285714285714286, 0.6142857142857143, 0.5142857142857142, 0.45714285714285713, 0.7714285714285715, 0.8142857142857143, 0.4857142857142857, 0.5857142857142857, 0.7142857142857143, 0.6142857142857143, 0.8, 0.6857142857142857]",0.7070707070707072,0.20527678215052098,"[1.0, 0.5, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7777777777777778, 0.6111111111111112, 0.6666666666666666, 0.5555555555555556, 0.5555555555555556, 1.0, 1.0, 0.6111111111111112, 0.2777777777777778, 1.0, 0.8333333333333334, 0.5555555555555556, 0.4444444444444444, 0.8888888888888888, 0.6666666666666666, 0.9444444444444444, 0.8888888888888888]"
83,hg71,0.8046398046398047,0.08126769861926121,"[0.8589743589743589, 0.6410256410256411, 0.7564102564102564, 0.7692307692307693, 0.8589743589743589, 0.9102564102564102, 0.8717948717948718, 0.8205128205128205, 0.7307692307692307, 0.7051282051282052, 0.8717948717948718, 0.7051282051282052, 0.9615384615384616, 0.8333333333333334, 0.8717948717948718, 0.8461538461538461, 0.7307692307692307, 0.8461538461538461, 0.8589743589743589, 0.6923076923076923, 0.7564102564102564]",0.8738095238095237,0.1570706904997204,"[1.0, 0.7, 0.9, 0.75, 1.0, 0.95, 1.0, 0.95, 0.65, 0.75, 1.0, 0.5, 1.0, 1.0, 1.0, 0.95, 0.65, 1.0, 0.95, 0.65, 1.0]"
84,hg72,0.6882151029748284,0.10727726860859796,"[0.6578947368421053, 0.6447368421052632, 0.8947368421052632, 0.5263157894736842, 0.6842105263157895, 0.5921052631578947, 0.9210526315789473, 0.6842105263157895, 0.42105263157894735, 0.6973684210526315, 0.7105263157894737, 0.6578947368421053, 0.6842105263157895, 0.6710526315789473, 0.6710526315789473, 0.8289473684210527, 0.6710526315789473, 0.6578947368421053, 0.6973684210526315, 0.7631578947368421, 0.8289473684210527, 0.6710526315789473, 0.5921052631578947]",0.7782608695652175,0.14281798004918997,"[0.65, 0.7, 1.0, 0.45, 0.75, 0.6, 1.0, 0.95, 0.75, 0.9, 0.75, 0.8, 0.85, 0.75, 0.75, 0.95, 0.65, 0.8, 0.8, 0.9, 0.9, 0.75, 0.5]"
85,hg73,0.6435185185185184,0.10055085395383076,"[0.5972222222222222, 0.7222222222222222, 0.4861111111111111, 0.7083333333333334, 0.7222222222222222, 0.6944444444444444, 0.5972222222222222, 0.6666666666666666, 0.8055555555555556, 0.6388888888888888, 0.6111111111111112, 0.8055555555555556, 0.7916666666666666, 0.4861111111111111, 0.6111111111111112, 0.6805555555555556, 0.7361111111111112, 0.5416666666666666, 0.5972222222222222, 0.5416666666666666, 0.4722222222222222]",0.681704260651629,0.17975359475730435,"[0.5789473684210527, 0.6842105263157895, 0.5789473684210527, 0.7894736842105263, 0.8421052631578947, 0.6842105263157895, 0.7894736842105263, 0.7368421052631579, 0.9473684210526315, 0.631578947368421, 0.5263157894736842, 1.0, 0.8421052631578947, 0.21052631578947367, 0.5263157894736842, 0.6842105263157895, 0.8947368421052632, 0.5263157894736842, 0.7894736842105263, 0.5789473684210527, 0.47368421052631576]"
86,hg74,0.5964083175803403,0.1213479549368646,"[0.8478260869565217, 0.6739130434782609, 0.5108695652173914, 0.34782608695652173, 0.6739130434782609, 0.5869565217391305, 0.532608695652174, 0.782608695652174, 0.5978260869565217, 0.6195652173913043, 0.5, 0.40217391304347827, 0.5434782608695652, 0.5217391304347826, 0.5108695652173914, 0.5543478260869565, 0.7717391304347826, 0.6413043478260869, 0.4891304347826087, 0.6630434782608695, 0.7391304347826086, 0.5, 0.7065217391304348]",0.6847826086956521,0.18626853527575293,"[1.0, 0.875, 0.6666666666666666, 0.375, 0.8333333333333334, 0.5416666666666666, 0.5833333333333334, 1.0, 0.6666666666666666, 0.7083333333333334, 0.4583333333333333, 0.3333333333333333, 0.5833333333333334, 0.4583333333333333, 0.625, 0.75, 1.0, 0.7916666666666666, 0.5416666666666666, 0.7916666666666666, 0.8333333333333334, 0.625, 0.7083333333333334]"
87,hg75,0.6022222222222222,0.13453624047073712,"[0.5972222222222222, 0.5, 0.6805555555555556, 0.4444444444444444, 0.7222222222222222, 0.5, 0.3888888888888889, 0.4722222222222222, 0.8055555555555556, 0.75, 0.6388888888888888, 0.8055555555555556, 0.3888888888888889, 0.7361111111111112, 0.6527777777777778, 0.7777777777777778, 0.7916666666666666, 0.4444444444444444, 0.4583333333333333, 0.6388888888888888, 0.4444444444444444, 0.6388888888888888, 0.5416666666666666, 0.5555555555555556, 0.6805555555555556]",0.6484210526315789,0.17659130084640648,"[0.47368421052631576, 0.6842105263157895, 0.8421052631578947, 0.2631578947368421, 0.8421052631578947, 0.47368421052631576, 0.47368421052631576, 0.5263157894736842, 0.8421052631578947, 0.8421052631578947, 0.7368421052631579, 0.7894736842105263, 0.3684210526315789, 0.8421052631578947, 0.7368421052631579, 0.8421052631578947, 0.8421052631578947, 0.5263157894736842, 0.47368421052631576, 0.631578947368421, 0.3684210526315789, 0.6842105263157895, 0.631578947368421, 0.6842105263157895, 0.7894736842105263]"
88,hg76,0.5753424657534245,0.10675028140342138,"[0.4520547945205479, 0.4246575342465753, 0.4246575342465753, 0.4931506849315068, 0.6986301369863014, 0.547945205479452, 0.6438356164383562, 0.547945205479452, 0.6575342465753424, 0.7808219178082192, 0.4383561643835616, 0.726027397260274, 0.4657534246575342, 0.4931506849315068, 0.6438356164383562, 0.4794520547945205, 0.726027397260274, 0.6164383561643836, 0.6438356164383562, 0.5205479452054794, 0.6575342465753424, 0.5753424657534246]",0.6244019138755981,0.16437687451006588,"[0.5789473684210527, 0.42105263157894735, 0.47368421052631576, 0.47368421052631576, 0.7894736842105263, 0.47368421052631576, 0.5789473684210527, 0.5789473684210527, 0.7894736842105263, 0.8947368421052632, 0.5263157894736842, 0.8421052631578947, 0.5263157894736842, 0.631578947368421, 0.7894736842105263, 0.3157894736842105, 0.7368421052631579, 0.9473684210526315, 0.7368421052631579, 0.47368421052631576, 0.5263157894736842, 0.631578947368421]"
89,hg77,0.8649167733674775,0.08521461045803164,"[0.9014084507042254, 0.8732394366197183, 0.9154929577464789, 0.8028169014084507, 0.8591549295774648, 0.8169014084507042, 0.9436619718309859, 0.704225352112676, 0.9014084507042254, 0.7746478873239436, 0.9577464788732394, 0.9295774647887324, 0.9436619718309859, 0.9436619718309859, 0.9014084507042254, 0.8873239436619719, 0.9154929577464789, 0.8591549295774648, 0.9154929577464789, 0.8309859154929577, 0.8591549295774648, 0.5915492957746479]",0.9469696969696969,0.10787883516815064,"[1.0, 0.9444444444444444, 1.0, 0.8888888888888888, 0.8888888888888888, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 0.6111111111111112]"
90,hg78,0.84349811395672,0.13618645271694196,"[0.8666666666666667, 0.9666666666666667, 0.8888888888888888, 0.8666666666666667, 0.9444444444444444, 0.8444444444444444, 0.9555555555555556, 0.9111111111111111, 0.8111111111111111, 0.8777777777777778, 0.9333333333333333, 0.7444444444444445, 0.9111111111111111, 0.7, 0.9222222222222223, 0.9333333333333333, 0.9222222222222223, 0.4777777777777778, 0.7671232876712328, 0.9666666666666667, 0.9555555555555556, 0.7666666666666667, 0.4666666666666667]",0.91650913673598,0.20058849663074457,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9565217391304348, 1.0, 1.0, 1.0, 1.0, 0.7391304347826086, 1.0, 1.0, 1.0, 1.0, 1.0, 0.782608695652174, 0.16666666666666666, 1.0, 1.0, 0.9565217391304348, 0.4782608695652174]"
91,hg79,0.8809523809523809,0.08024729399098109,"[0.9431818181818182, 0.9545454545454546, 0.8181818181818182, 0.9545454545454546, 0.7613636363636364, 0.875, 0.9659090909090909, 0.9659090909090909, 0.9318181818181818, 0.6704545454545454, 0.9090909090909091, 0.9545454545454546, 0.8522727272727273, 0.9090909090909091, 0.8295454545454546, 0.9431818181818182, 0.875, 0.9431818181818182, 0.8068181818181818, 0.8863636363636364, 0.75]",0.9627329192546584,0.09226616958657222,"[1.0, 1.0, 1.0, 1.0, 0.8695652173913043, 1.0, 1.0, 1.0, 1.0, 0.6521739130434783, 1.0, 1.0, 0.9565217391304348, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7391304347826086]"
92,hg80,0.8030888030888034,0.1396648436114743,"[0.9594594594594594, 0.8648648648648649, 0.8108108108108109, 0.8648648648648649, 0.8783783783783784, 0.8918918918918919, 0.9459459459459459, 0.8513513513513513, 0.9324324324324325, 0.9324324324324325, 0.9324324324324325, 0.6081081081081081, 0.7162162162162162, 0.6216216216216216, 0.7972972972972973, 0.8783783783783784, 0.918918918918919, 0.6486486486486487, 0.7837837837837838, 0.5405405405405406, 0.4864864864864865]",0.9147869674185463,0.11539713717515127,"[1.0, 0.9473684210526315, 1.0, 0.8947368421052632, 1.0, 0.8947368421052632, 1.0, 0.7894736842105263, 1.0, 1.0, 1.0, 0.8947368421052632, 1.0, 0.7894736842105263, 1.0, 1.0, 1.0, 0.8421052631578947, 0.8947368421052632, 0.631578947368421, 0.631578947368421]"
93,hg81,0.7956043956043958,0.08909461092620279,"[0.7538461538461538, 0.8615384615384616, 0.7846153846153846, 0.8, 0.8461538461538461, 0.8461538461538461, 0.8461538461538461, 0.5846153846153846, 0.6461538461538462, 0.8923076923076924, 0.9076923076923077, 0.8, 0.8, 0.7692307692307693, 0.7846153846153846, 0.8, 0.9076923076923077, 0.9230769230769231, 0.7538461538461538, 0.7846153846153846, 0.6153846153846154]",0.9215686274509804,0.0949079795299575,"[0.8823529411764706, 1.0, 0.8823529411764706, 1.0, 1.0, 0.8823529411764706, 1.0, 0.7058823529411765, 0.7647058823529411, 1.0, 1.0, 0.8823529411764706, 1.0, 0.8823529411764706, 1.0, 0.9411764705882353, 1.0, 1.0, 0.8823529411764706, 0.9411764705882353, 0.7058823529411765]"
94,hg82,0.8211887561359635,0.13543678874575182,"[0.9344262295081968, 0.9672131147540983, 0.9016393442622951, 0.9344262295081968, 0.6721311475409836, 0.6101694915254238, 0.7213114754098361, 0.9508196721311475, 0.7540983606557377, 0.8688524590163934, 0.5901639344262295, 0.7049180327868853, 0.8852459016393442, 0.9508196721311475, 0.9672131147540983, 0.9344262295081968, 0.8360655737704918, 0.9508196721311475, 0.9180327868852459, 0.819672131147541, 0.8852459016393442, 0.819672131147541, 0.5245901639344263, 0.6065573770491803]",0.9203869047619048,0.13132177000594505,"[1.0, 1.0, 1.0, 1.0, 0.75, 0.7142857142857143, 1.0, 1.0, 0.9375, 1.0, 0.75, 0.8125, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9375, 1.0, 0.9375, 0.5, 0.75]"
95,hg83,0.8653198653198652,0.10341932917278589,"[0.8641975308641975, 0.9382716049382716, 0.9506172839506173, 0.9382716049382716, 0.9012345679012346, 0.7777777777777778, 0.9382716049382716, 0.9629629629629629, 0.7407407407407407, 0.8271604938271605, 0.5555555555555556, 0.9012345679012346, 0.7283950617283951, 0.9259259259259259, 0.9259259259259259, 0.8395061728395061, 0.9506172839506173, 0.8765432098765432, 0.9382716049382716, 0.9135802469135802, 0.691358024691358, 0.9506172839506173]",0.9545454545454546,0.07926334815411495,"[0.9523809523809523, 1.0, 1.0, 1.0, 1.0, 0.7619047619047619, 1.0, 1.0, 0.8571428571428571, 0.9523809523809523, 0.7619047619047619, 1.0, 0.8095238095238095, 1.0, 1.0, 0.9047619047619048, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
96,hg84,0.8336686787391011,0.12489264224283675,"[0.9436619718309859, 0.9154929577464789, 0.9295774647887324, 0.8873239436619719, 0.8873239436619719, 0.8873239436619719, 0.676056338028169, 0.9295774647887324, 0.8591549295774648, 0.9154929577464789, 0.8873239436619719, 0.647887323943662, 0.8309859154929577, 0.9154929577464789, 0.9295774647887324, 0.8169014084507042, 0.4647887323943662, 0.8873239436619719, 0.647887323943662, 0.7183098591549296, 0.9295774647887324]",0.8862433862433864,0.17691273542116917,"[1.0, 1.0, 1.0, 0.9444444444444444, 0.9444444444444444, 0.8888888888888888, 0.7222222222222222, 1.0, 1.0, 1.0, 0.9444444444444444, 0.6666666666666666, 0.8888888888888888, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 0.6111111111111112, 0.6666666666666666, 1.0]"
97,hg85,0.8319273199221288,0.091818331762876,"[0.9402985074626866, 0.9104477611940298, 0.8805970149253731, 0.8656716417910447, 0.582089552238806, 0.8208955223880597, 0.582089552238806, 0.9104477611940298, 0.8805970149253731, 0.8955223880597015, 0.746268656716418, 0.9402985074626866, 0.8507462686567164, 0.8208955223880597, 0.7910447761194029, 0.8805970149253731, 0.8507462686567164, 0.8059701492537313, 0.7761194029850746, 0.7910447761194029, 0.8955223880597015, 0.8656716417910447, 0.8507462686567164]",0.9181585677749361,0.12950372277413977,"[1.0, 1.0, 1.0, 1.0, 0.5882352941176471, 0.8823529411764706, 0.5882352941176471, 1.0, 0.9411764705882353, 1.0, 0.6470588235294118, 1.0, 0.9411764705882353, 1.0, 0.9411764705882353, 1.0, 0.9411764705882353, 0.8235294117647058, 1.0, 0.8823529411764706, 0.9411764705882353, 1.0, 1.0]"
98,hg86,0.823913043478261,0.12623913230658648,"[0.85, 0.775, 0.8625, 0.675, 0.9125, 0.65, 0.9125, 0.9125, 0.8375, 0.9125, 0.8, 0.9375, 0.9125, 0.9125, 0.9, 0.6625, 0.775, 0.95, 0.4875, 0.9125, 0.575, 0.9125, 0.9125]",0.917184265010352,0.1638883430820977,"[1.0, 0.9047619047619048, 1.0, 0.6190476190476191, 1.0, 0.9047619047619048, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7619047619047619, 0.9523809523809523, 1.0, 0.42857142857142855, 1.0, 0.5238095238095238, 1.0, 1.0]"
99,hg87,0.8282548476454293,0.12242936886642686,"[0.6710526315789473, 0.8157894736842105, 0.9473684210526315, 0.8947368421052632, 0.8947368421052632, 0.9342105263157895, 0.6578947368421053, 0.9473684210526315, 0.881578947368421, 0.9078947368421053, 0.9078947368421053, 0.8947368421052632, 0.5657894736842105, 0.6973684210526315, 0.8421052631578947, 0.8289473684210527, 0.9473684210526315, 0.9078947368421053, 0.5921052631578947]",0.9,0.16059101370939327,"[0.85, 0.85, 1.0, 1.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.95, 1.0, 1.0, 0.6, 0.75, 1.0, 1.0, 1.0, 1.0, 0.5]"
100,hg88,0.6298701298701299,0.10760917804660097,"[0.6704545454545454, 0.6818181818181818, 0.6136363636363636, 0.48863636363636365, 0.5681818181818182, 0.5795454545454546, 0.8295454545454546, 0.6818181818181818, 0.5340909090909091, 0.6818181818181818, 0.45454545454545453, 0.6704545454545454, 0.7159090909090909, 0.7613636363636364, 0.7159090909090909, 0.5227272727272727, 0.4772727272727273, 0.5909090909090909, 0.5681818181818182, 0.8522727272727273, 0.5681818181818182]",0.6708074534161491,0.22753613768961742,"[0.6956521739130435, 0.6086956521739131, 0.4782608695652174, 0.30434782608695654, 0.6956521739130435, 0.6086956521739131, 1.0, 0.9565217391304348, 0.4782608695652174, 0.7391304347826086, 0.2608695652173913, 0.5652173913043478, 0.9130434782608695, 1.0, 1.0, 0.5652173913043478, 0.5652173913043478, 0.6956521739130435, 0.391304347826087, 1.0, 0.5652173913043478]"
101,hg89,0.7514029180695847,0.10331117621951565,"[0.4074074074074074, 0.7407407407407407, 0.8271604938271605, 0.7407407407407407, 0.7901234567901234, 0.7037037037037037, 0.6790123456790124, 0.6790123456790124, 0.7407407407407407, 0.7530864197530864, 0.7037037037037037, 0.7777777777777778, 0.7777777777777778, 0.691358024691358, 0.7407407407407407, 0.9135802469135802, 0.8765432098765432, 0.6790123456790124, 0.9012345679012346, 0.7654320987654321, 0.8888888888888888, 0.7530864197530864]",0.761904761904762,0.1781741612749496,"[0.38095238095238093, 0.7619047619047619, 0.9523809523809523, 0.7142857142857143, 1.0, 0.6190476190476191, 0.42857142857142855, 0.6666666666666666, 0.7619047619047619, 0.7142857142857143, 0.5714285714285714, 0.7619047619047619, 0.8571428571428571, 0.7142857142857143, 0.7619047619047619, 1.0, 1.0, 0.5714285714285714, 1.0, 0.8095238095238095, 1.0, 0.7142857142857143]"
102,hg90,0.6307634164777022,0.1185519802709907,"[0.7777777777777778, 0.7361111111111112, 0.6111111111111112, 0.6111111111111112, 0.4583333333333333, 0.7638888888888888, 0.8194444444444444, 0.625, 0.6071428571428571, 0.4027777777777778, 0.7222222222222222, 0.5555555555555556, 0.5138888888888888, 0.5555555555555556, 0.7083333333333334, 0.625, 0.7361111111111112, 0.8333333333333334, 0.4861111111111111, 0.5555555555555556, 0.5416666666666666]",0.6340852130325814,0.2400787972897854,"[0.8947368421052632, 0.8421052631578947, 0.5789473684210527, 0.6842105263157895, 0.3684210526315789, 1.0, 0.8421052631578947, 0.6842105263157895, 0.0, 0.5263157894736842, 0.6842105263157895, 0.631578947368421, 0.2631578947368421, 0.3684210526315789, 0.9473684210526315, 0.631578947368421, 0.7894736842105263, 0.8947368421052632, 0.47368421052631576, 0.631578947368421, 0.5789473684210527]"
103,hg91,0.8126262626262626,0.07721989347156881,"[0.8888888888888888, 0.8333333333333334, 0.8222222222222222, 0.8222222222222222, 0.8111111111111111, 0.8111111111111111, 0.7888888888888889, 0.8, 0.9, 0.8222222222222222, 0.8333333333333334, 0.8, 0.6333333333333333, 0.7666666666666667, 0.8333333333333334, 0.8444444444444444, 0.9, 0.8444444444444444, 0.9333333333333333, 0.7777777777777778, 0.5777777777777777, 0.8333333333333334]",0.8517786561264825,0.11097150309380598,"[1.0, 0.8695652173913043, 0.8260869565217391, 0.7391304347826086, 0.9130434782608695, 0.8260869565217391, 0.8695652173913043, 0.782608695652174, 1.0, 0.7391304347826086, 0.8260869565217391, 0.8260869565217391, 0.6521739130434783, 0.782608695652174, 1.0, 0.8260869565217391, 1.0, 0.9565217391304348, 1.0, 0.9130434782608695, 0.6086956521739131, 0.782608695652174]"
104,hg92,0.8247863247863249,0.10360493950769792,"[0.782051282051282, 0.9358974358974359, 0.8846153846153846, 0.46153846153846156, 0.7435897435897436, 0.8717948717948718, 0.717948717948718, 0.8205128205128205, 0.8974358974358975, 0.9230769230769231, 0.8333333333333334, 0.9230769230769231, 0.9358974358974359, 0.7692307692307693, 0.7948717948717948, 0.8076923076923077, 0.8974358974358975, 0.782051282051282, 0.8974358974358975, 0.8846153846153846, 0.6794871794871795, 0.782051282051282, 0.8717948717948718, 0.8974358974358975]",0.9270833333333334,0.08288944276699067,"[0.85, 1.0, 1.0, 0.8, 0.85, 0.9, 0.8, 0.95, 1.0, 1.0, 0.85, 0.95, 1.0, 1.0, 0.9, 0.9, 1.0, 0.9, 1.0, 1.0, 0.7, 0.9, 1.0, 1.0]"
105,hg93,0.7825086306098964,0.11969991828718844,"[0.8860759493670886, 0.8227848101265823, 0.620253164556962, 0.8734177215189873, 0.8354430379746836, 0.5316455696202531, 0.7848101265822784, 0.7341772151898734, 0.4050632911392405, 0.8354430379746836, 0.8481012658227848, 0.8481012658227848, 0.6835443037974683, 0.8227848101265823, 0.8227848101265823, 0.7848101265822784, 0.8860759493670886, 0.8734177215189873, 0.8227848101265823, 0.7721518987341772, 0.8481012658227848, 0.8734177215189873]",0.8795454545454544,0.15274688726860502,"[0.95, 0.95, 0.75, 0.9, 0.95, 0.8, 0.85, 0.85, 0.3, 0.9, 0.9, 0.95, 0.65, 0.9, 0.95, 0.9, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]"
106,hg94,0.8063973063973063,0.09900268666878423,"[0.8518518518518519, 0.5555555555555556, 0.7901234567901234, 0.7777777777777778, 0.8024691358024691, 0.9506172839506173, 0.7901234567901234, 0.7777777777777778, 0.6296296296296297, 0.9012345679012346, 0.8765432098765432, 0.8271604938271605, 0.6666666666666666, 0.8395061728395061, 0.8271604938271605, 0.9012345679012346, 0.8888888888888888, 0.9135802469135802, 0.691358024691358, 0.7901234567901234, 0.7530864197530864, 0.9382716049382716]",0.9415584415584416,0.09072853642915446,"[1.0, 0.6190476190476191, 0.8571428571428571, 0.9047619047619048, 1.0, 1.0, 0.9047619047619048, 0.8571428571428571, 0.9047619047619048, 1.0, 1.0, 1.0, 0.8095238095238095, 1.0, 0.9523809523809523, 1.0, 1.0, 1.0, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]"
107,hg95,0.9106933019976499,0.09453070953659193,"[0.918918918918919, 0.8783783783783784, 0.972972972972973, 0.972972972972973, 0.8783783783783784, 0.8783783783783784, 0.9324324324324325, 0.8918918918918919, 0.9459459459459459, 0.9054054054054054, 0.918918918918919, 0.918918918918919, 0.972972972972973, 0.9459459459459459, 0.9864864864864865, 0.8783783783783784, 0.9594594594594594, 0.5, 0.972972972972973, 0.8918918918918919, 0.9054054054054054, 0.9459459459459459, 0.972972972972973]",0.9702517162471397,0.09794478059053867,"[0.9473684210526315, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9473684210526315, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8947368421052632, 1.0, 0.5263157894736842, 1.0, 1.0, 1.0, 1.0, 1.0]"
108,hg96,0.9146666666666668,0.05694441734416699,"[0.92, 0.9733333333333334, 0.7733333333333333, 0.9333333333333333, 0.9466666666666667, 0.9333333333333333, 0.76, 0.96, 0.88, 0.88, 0.96, 0.96, 0.88, 0.9466666666666667, 0.92, 0.96, 0.9333333333333333, 0.8933333333333333, 0.92, 0.96]",0.9921052631578947,0.034412360080584264,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8421052631578947, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
109,hg97,0.7154663518299882,0.12276359793677409,"[0.8961038961038961, 0.6883116883116883, 0.7272727272727273, 0.6493506493506493, 0.7272727272727273, 0.5584415584415584, 0.7012987012987013, 0.7532467532467533, 0.8181818181818182, 0.8181818181818182, 0.7402597402597403, 0.6623376623376623, 0.6103896103896104, 0.8961038961038961, 0.922077922077922, 0.7402597402597403, 0.7012987012987013, 0.4155844155844156, 0.5584415584415584, 0.7272727272727273, 0.5714285714285714, 0.8571428571428571]",0.775,0.16149162657718652,"[0.95, 0.4, 0.9, 0.8, 0.75, 0.8, 0.8, 0.8, 0.95, 0.95, 0.9, 0.75, 0.5, 0.95, 1.0, 0.65, 0.75, 0.65, 0.55, 0.8, 0.55, 0.9]"
110,hg98,0.7189666036546943,0.13932059641759176,"[0.4492753623188406, 0.8115942028985508, 0.9130434782608695, 0.463768115942029, 0.6956521739130435, 0.7246376811594203, 0.7101449275362319, 0.6086956521739131, 0.8840579710144928, 0.6666666666666666, 0.782608695652174, 0.9130434782608695, 0.782608695652174, 0.7246376811594203, 0.7536231884057971, 0.9130434782608695, 0.8115942028985508, 0.6811594202898551, 0.8405797101449275, 0.4057971014492754, 0.6666666666666666, 0.7101449275362319, 0.6231884057971014]",0.8019323671497586,0.17554920106866298,"[0.5, 1.0, 1.0, 0.3888888888888889, 0.7222222222222222, 0.7777777777777778, 0.8333333333333334, 0.8333333333333334, 1.0, 0.8888888888888888, 0.8333333333333334, 1.0, 0.8333333333333334, 0.7777777777777778, 0.7222222222222222, 1.0, 1.0, 0.7777777777777778, 0.9444444444444444, 0.4444444444444444, 0.6111111111111112, 0.7777777777777778, 0.7777777777777778]"
111,hg99,0.7978021978021979,0.12882945837145357,"[0.5538461538461539, 0.9076923076923077, 0.5538461538461539, 0.7384615384615385, 0.5846153846153846, 0.7076923076923077, 0.8461538461538461, 0.9230769230769231, 0.9384615384615385, 0.9076923076923077, 0.7538461538461538, 0.9384615384615385, 0.9384615384615385, 0.8307692307692308, 0.6153846153846154, 0.7538461538461538, 0.7384615384615385, 0.9076923076923077, 0.8923076923076924, 0.8615384615384616, 0.8615384615384616]",0.9103641456582633,0.1316824568464219,"[0.6470588235294118, 1.0, 0.5882352941176471, 0.9411764705882353, 0.7058823529411765, 0.8235294117647058, 0.8823529411764706, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8823529411764706, 0.7058823529411765, 1.0, 1.0, 1.0, 0.9411764705882353, 1.0]"
